member_id,chamber,congress,number,date,year,category,requires,vote_id,question,bill,amendment,vote,bill_title,amendment_title,text
S223,s,112.0,165.0,2011-10-13T14:25:00-04:00,2011,nomination,1/2,s165-112.2011,"On the Nomination PN399: Susan Owens Hickey, of Arkansas, to be United States District Judge for the Western District of Arkansas",null,null,0.0,,,"On the Nomination PN: Susan Owens Hickey, of Arkansas, to be United States District Judge for the Western District of Arkansas  "
S223,s,112.0,166.0,2011-10-17T17:31:00-04:00,2011,nomination,1/2,s166-112.2011,"On the Nomination PN11: Cathy Bissoon, of Pennsylvania, to be United States District Judge for the Western District of Pennsylvania",null,null,1.0,,,"On the Nomination PN: Cathy Bissoon, of Pennsylvania, to be United States District Judge for the Western District of Pennsylvania  "
S223,s,112.0,167.0,2011-10-18T16:37:00-04:00,2011,amendment,1/2,s167-112.2011,"On the Amendment S.Amdt. 775 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 775, ""purpose"": ""To prohibit funding for Operation Fast and Furious or similar \""gun walking\"" programs.""}",1.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,168.0,2011-10-18T17:03:00-04:00,2011,amendment,1/2,s168-112.2011,"On the Amendment S.Amdt. 740 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 740, ""purpose"": ""To eliminate funding for the trade adjustment assistance for firms program.""}",0.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,169.0,2011-10-19T12:10:00-04:00,2011,nomination,1/2,s169-112.2011,"On the Nomination PN30: Robert David Mariani, of Pennsylvania, to be United States District Judge for the Middle District of Pennsylvania",null,null,1.0,,,"On the Nomination PN: Robert David Mariani, of Pennsylvania, to be United States District Judge for the Middle District of Pennsylvania  "
S223,s,112.0,17.0,2011-02-15T14:46:00-05:00,2011,amendment,3/5,s17-112.2011,On the Amendment S.Amdt. 14 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act),"{""title"": ""FAA Air Transportation Modernization and Safety Improvement Act"", ""type"": ""s"", ""number"": 223, ""congress"": 112}","{""type"": ""s"", ""number"": 14, ""purpose"": ""To exclude employees of the Transportation Security Administration from the collective bargaining rights of Federal employees and provide employment rights and an employee engagement mechanism for passenger and property screeners.""}",0.0,FAA Air Transportation Modernization and Safety Improvement Act,,On the Amendment S.Amdt.  to S.  (FAA Air Transportation Modernization and Safety Improvement Act) FAA Air Transportation Modernization and Safety Improvement Act 
S223,s,112.0,170.0,2011-10-19T12:37:00-04:00,2011,procedural,1/2,s170-112.2011,"On the Motion to Table S.Amdt. 739 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 739, ""purpose"": ""To ensure that the critical surface transportation needs of the United States are made a priority by prohibiting funds from being used on lower-priority projects, such as transportation museums and landscaping.""}",1.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Motion to Table S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,171.0,2011-10-20T12:04:00-04:00,2011,nomination,1/2,s171-112.2011,"On the Nomination PN154: Heather A. Higginbottom, of the District of Columbia, to be Deputy Director of the Office of Management and Budget",null,null,1.0,,,"On the Nomination PN: Heather A. Higginbottom, of the District of Columbia, to be Deputy Director of the Office of Management and Budget  "
S223,s,112.0,172.0,2011-10-20T12:31:00-04:00,2011,amendment,3/5,s172-112.2011,"On the Amendment S.Amdt. 769 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 769, ""purpose"": ""To prohibit the Food and Drug Administration from preventing an individual not in the business of importing a prescription drug from importing an FDA-approved prescription drug from Canada.""}",1.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,173.0,2011-10-20T12:53:00-04:00,2011,amendment,3/5,s173-112.2011,"On the Amendment S.Amdt. 750 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 750, ""purpose"": ""To establish the National Criminal Justice Commission.""}",1.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,174.0,2011-10-20T14:02:00-04:00,2011,amendment,3/5,s174-112.2011,"On the Amendment S.Amdt. 879 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 879, ""purpose"": ""To prohibit amounts appropriated under this Act to carry out parts A and B of subtitle V of title 49, United States Code, from being expended unless all the steel, iron, and manufactured products used in the project are produced in the United States.""}",1.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,175.0,2011-10-20T14:34:00-04:00,2011,amendment,3/5,s175-112.2011,"On the Amendment S.Amdt. 860 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 860, ""purpose"": ""To ensure accountability in Federal grant programs administered by the Department of Justice.""}",0.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,176.0,2011-10-20T19:23:00-04:00,2011,nomination,3/5,s176-112.2011,"On the Nomination PN677: John Edgar Bryson, of California, to be Secretary of Commerce",null,null,1.0,,,"On the Nomination PN: John Edgar Bryson, of California, to be Secretary of Commerce  "
S223,s,112.0,177.0,2011-10-20T21:55:00-04:00,2011,cloture,3/5,s177-112.2011,On Cloture on the Motion to Proceed S. 1723,"{""title"": ""A bill to provide for teacher and first responder stabilization."", ""type"": ""s"", ""number"": 1723, ""congress"": 112}",null,1.0,A bill to provide for teacher and first responder stabilization.,,On Cloture on the Motion to Proceed S.  A bill to provide for teacher and first responder stabilization. 
S223,s,112.0,178.0,2011-10-20T22:24:00-04:00,2011,cloture,3/5,s178-112.2011,On Cloture on the Motion to Proceed S. 1726,"{""title"": ""A bill to repeal the imposition of withholding on certain payments made to vendors by government entities."", ""type"": ""s"", ""number"": 1726, ""congress"": 112}",null,0.0,A bill to repeal the imposition of withholding on certain payments made to vendors by government entities.,,On Cloture on the Motion to Proceed S.  A bill to repeal the imposition of withholding on certain payments made to vendors by government entities. 
S223,s,112.0,179.0,2011-10-20T22:48:00-04:00,2011,amendment,3/5,s179-112.2011,On the Amendment S.Amdt. 917 to S.Amdt. 857 to S.Amdt. 738 to H.R. 2112,"{""title"": """", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 917, ""purpose"": ""To reestablish the maximum aggregate amount permitted to be provided by the taxpayers to Fannie Mae and Freddie Mac.""}",0.0,,,On the Amendment S.Amdt.  to S.Amdt.  to S.Amdt.  to H.R.   
S223,s,112.0,18.0,2011-02-15T17:09:00-05:00,2011,procedural,1/2,s18-112.2011,On the Motion to Table S.Amdt. 21 to S. 223 (FAA Air Transportation Modernization and Safety Improvement Act),"{""title"": ""FAA Air Transportation Modernization and Safety Improvement Act"", ""type"": ""s"", ""number"": 223, ""congress"": 112}","{""type"": ""s"", ""number"": 21, ""purpose"": ""To reduce the total amount authorized to be appropriated for the Federal Aviation Administration for fiscal year 2011 to the total amount authorized to be appropriated for the Administration for fiscal year 2008.""}",1.0,FAA Air Transportation Modernization and Safety Improvement Act,,On the Motion to Table S.Amdt.  to S.  (FAA Air Transportation Modernization and Safety Improvement Act) FAA Air Transportation Modernization and Safety Improvement Act 
S223,s,112.0,180.0,2011-10-20T23:06:00-04:00,2011,amendment,3/5,s180-112.2011,"On the Amendment S.Amdt. 857 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 857, ""purpose"": ""To extend loan limits for programs of the government-sponsored enterprises, the Federal Housing Administration, and the Veterans Affairs Administration, and for other purposes.""}",1.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,181.0,2011-10-20T23:35:00-04:00,2011,amendment,1/2,s181-112.2011,"On the Amendment S.Amdt. 869 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 869, ""purpose"": ""To increase funding for the emergency conservation program and the emergency watershed protection program.""}",1.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,182.0,2011-10-20T23:59:00-04:00,2011,amendment,3/5,s182-112.2011,"On the Amendment S.Amdt. 810 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 810, ""purpose"": ""To prohibit the use of funds to allow categorical eligibility for the supplemental nutrition assistance program.""}",0.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,183.0,2011-10-21T00:14:00-04:00,2011,amendment,1/2,s183-112.2011,"On the Amendment S.Amdt. 791 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 791, ""purpose"": ""To prohibit the use of funds to provide direct payments to persons or legal entities with an average adjusted gross income in excess of $1,000,000.""}",1.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,184.0,2011-10-21T00:30:00-04:00,2011,amendment,3/5,s184-112.2011,"On the Amendment S.Amdt. 792 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 792, ""purpose"": ""To end payments to landlords who are endangering the lives of children and needy families.""}",0.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,185.0,2011-10-21T00:46:00-04:00,2011,amendment,3/5,s185-112.2011,"On the Amendment S.Amdt. 796 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 796, ""purpose"": ""To end lending schemes that force taxpayers to repay the loans of delinquent developers and bailout failed or poorly planned local projects.""}",1.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,186.0,2011-10-21T01:04:00-04:00,2011,amendment,3/5,s186-112.2011,"On the Amendment S.Amdt. 753 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 753, ""purpose"": ""To prohibit the use of funds for the prosecution of enemy combatants in Article III courts of the United States.""}",0.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,187.0,2011-10-21T01:16:00-04:00,2011,cloture,3/5,s187-112.2011,"On the Cloture Motion S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 738, ""purpose"": ""In the nature of a substitute.""}",1.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Cloture Motion S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,188.0,2011-10-31T17:34:00-04:00,2011,nomination,1/2,s188-112.2011,"On the Nomination PN511: Stephen A. Higginson, of Louisiana, to be United States Circuit Judge for the Fifth Circuit",null,null,1.0,,,"On the Nomination PN: Stephen A. Higginson, of Louisiana, to be United States Circuit Judge for the Fifth Circuit  "
S223,s,112.0,189.0,2011-11-01T10:16:00-04:00,2011,amendment,1/2,s189-112.2011,"On the Amendment S.Amdt. 800 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 800, ""purpose"": ""To reduce funding for the Rural Development Agency.""}",0.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,19.0,2011-02-15T18:08:00-05:00,2011,passage,1/2,s19-112.2011,On Passage of the Bill H.R. 514,"{""title"": ""A bill to extend expiring provisions of the USA PATRIOT Improvement and Reauthorization Act of 2005 and Intelligence Reform and Terrorism Prevention Act of 2004 relating to access to business records, individual terrorists as agents of foreign powers, and roving wiretaps until December 8, 2011."", ""type"": ""hr"", ""number"": 514, ""congress"": 112}",null,1.0,"A bill to extend expiring provisions of the USA PATRIOT Improvement and Reauthorization Act of 2005 and Intelligence Reform and Terrorism Prevention Act of 2004 relating to access to business records, individual terrorists as agents of foreign powers, and roving wiretaps until December 8, 2011.",,"On Passage of the Bill H.R.  A bill to extend expiring provisions of the USA PATRIOT Improvement and Reauthorization Act of  and Intelligence Reform and Terrorism Prevention Act of  relating to access to business records, individual terrorists as agents of foreign powers, and roving wiretaps until December , . "
S223,s,112.0,190.0,2011-11-01T10:46:00-04:00,2011,amendment,3/5,s190-112.2011,"On the Amendment S.Amdt. 821 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 821, ""purpose"": ""To reallocate 10 percent of the amounts appropriated for capital investments in surface transportation infrastructure from transportation enhancement activities to the highway bridge program.""}",0.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,191.0,2011-11-01T11:05:00-04:00,2011,amendment,1/2,s191-112.2011,"On the Amendment S.Amdt. 763 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 763, ""purpose"": ""To prohibit the use of funds to implement regulations regarding the removal of essential-use designation for epinephrine used in oral pressurized metered-dose inhalers.""}",0.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,192.0,2011-11-01T11:28:00-04:00,2011,amendment,1/2,s192-112.2011,"On the Amendment S.Amdt. 801 to S.Amdt. 738 to H.R. 2112 (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012)","{""title"": ""Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012"", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}","{""type"": ""s"", ""number"": 801, ""purpose"": ""To eliminate funding for the Small Community Air Service Development Program.""}",0.0,"Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, 2012",,"On the Amendment S.Amdt.  to S.Amdt.  to H.R.  (Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act, ) Agriculture, Rural Development, Food and Drug Administration, and Related Agencies Appropriations Act,  "
S223,s,112.0,193.0,2011-11-01T11:45:00-04:00,2011,recommit,1/2,s193-112.2011,On the Motion to Recommit H.R. 2112,"{""title"": ""An act making consolidated appropriations for the Departments of Agriculture, Commerce, Justice, Transportation, and Housing and Urban Development, and related programs for the fiscal year ending September 30, 2012, and for other purposes."", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}",null,0.0,"An act making consolidated appropriations for the Departments of Agriculture, Commerce, Justice, Transportation, and Housing and Urban Development, and related programs for the fiscal year ending September 30, 2012, and for other purposes.",,"On the Motion to Recommit H.R.  An act making consolidated appropriations for the Departments of Agriculture, Commerce, Justice, Transportation, and Housing and Urban Development, and related programs for the fiscal year ending September , , and for other purposes. "
S223,s,112.0,194.0,2011-11-01T12:01:00-04:00,2011,passage,1/2,s194-112.2011,On Passage of the Bill H.R. 2112,"{""title"": ""An act making consolidated appropriations for the Departments of Agriculture, Commerce, Justice, Transportation, and Housing and Urban Development, and related programs for the fiscal year ending September 30, 2012, and for other purposes."", ""type"": ""hr"", ""number"": 2112, ""congress"": 112}",null,1.0,"An act making consolidated appropriations for the Departments of Agriculture, Commerce, Justice, Transportation, and Housing and Urban Development, and related programs for the fiscal year ending September 30, 2012, and for other purposes.",,"On Passage of the Bill H.R.  An act making consolidated appropriations for the Departments of Agriculture, Commerce, Justice, Transportation, and Housing and Urban Development, and related programs for the fiscal year ending September , , and for other purposes. "
S223,s,112.0,195.0,2011-11-03T14:59:00-04:00,2011,procedural,3/5,s195-112.2011,On the Motion to Proceed S. 1769,"{""title"": ""A bill to put workers back on the job while rebuilding and modernizing America."", ""type"": ""s"", ""number"": 1769, ""congress"": 112}",null,1.0,A bill to put workers back on the job while rebuilding and modernizing America.,,On the Motion to Proceed S.  A bill to put workers back on the job while rebuilding and modernizing America. 
S223,s,112.0,196.0,2011-11-03T15:27:00-04:00,2011,procedural,3/5,s196-112.2011,On the Motion to Proceed S. 1786,"{""title"": ""A bill to facilitate job creation by reducing regulatory uncertainty, providing for rational evaluation of regulations, providing flexibilities to States and localities, providing for infrastructure spending, and for other purposes."", ""type"": ""s"", ""number"": 1786, ""congress"": 112}",null,0.0,"A bill to facilitate job creation by reducing regulatory uncertainty, providing for rational evaluation of regulations, providing flexibilities to States and localities, providing for infrastructure spending, and for other purposes.",,"On the Motion to Proceed S.  A bill to facilitate job creation by reducing regulatory uncertainty, providing for rational evaluation of regulations, providing flexibilities to States and localities, providing for infrastructure spending, and for other purposes. "
S223,s,112.0,197.0,2011-11-03T15:43:00-04:00,2011,nomination,1/2,s197-112.2011,"On the Nomination PN261: Scott Wesley Skavdahl, of Wyoming, to be United States District Judge for the District of Wyoming",null,null,0.0,,,"On the Nomination PN: Scott Wesley Skavdahl, of Wyoming, to be United States District Judge for the District of Wyoming  "
S223,s,112.0,198.0,2011-11-07T17:33:00-05:00,2011,cloture,3/5,s198-112.2011,On Cloture on the Motion to Proceed H.R. 674,"{""title"": ""To amend the Internal Revenue Code of 1986 to repeal the imposition of 3 percent withholding on certain payments made to vendors by government entities, to modify the calculation of modified adjusted gross income for purposes of determining eligibility for certain healthcare-related programs, and for other purposes."", ""type"": ""hr"", ""number"": 674, ""congress"": 112}",null,1.0,"To amend the Internal Revenue Code of 1986 to repeal the imposition of 3 percent withholding on certain payments made to vendors by government entities, to modify the calculation of modified adjusted gross income for purposes of determining eligibility for certain healthcare-related programs, and for other purposes.",,"On Cloture on the Motion to Proceed H.R.  To amend the Internal Revenue Code of  to repeal the imposition of  percent withholding on certain payments made to vendors by government entities, to modify the calculation of modified adjusted gross income for purposes of determining eligibility for certain healthcare-related programs, and for other purposes. "
S223,s,112.0,199.0,2011-11-08T12:16:00-05:00,2011,nomination,1/2,s199-112.2011,"On the Nomination PN856: Evan Jonathan Wallach, of New York, to be United States Circuit Judge for the Federal Circuit",null,null,1.0,,,"On the Nomination PN: Evan Jonathan Wallach, of New York, to be United States Circuit Judge for the Federal Circuit  "
S223,s,112.0,2.0,2011-01-27T16:37:00-05:00,2011,passage,3/5,s2-112.2011,On the Resolution S.Res. 28,"{""title"": ""A resolution to establish as a standing order of the Senate that a Senator publicly disclose a notice of intent to objecting to any measure or matter."", ""type"": ""sres"", ""number"": 28, ""congress"": 112}",null,1.0,A resolution to establish as a standing order of the Senate that a Senator publicly disclose a notice of intent to objecting to any measure or matter.,,On the Resolution S.Res.  A resolution to establish as a standing order of the Senate that a Senator publicly disclose a notice of intent to objecting to any measure or matter. 
S223,s,112.0,20.0,2011-02-17T14:02:00-05:00,2011,cloture,3/5,s20-112.2011,On the Cloture Motion S. 223,"{""title"": ""A bill to modernize the air traffic control system, improve the safety, reliability, and availability of transportation by air in the United States, provide modernization of the air traffic control system, reauthorize the Federal Aviation Administration, and for other purposes."", ""type"": ""s"", ""number"": 223, ""congress"": 112}",null,1.0,"A bill to modernize the air traffic control system, improve the safety, reliability, and availability of transportation by air in the United States, provide modernization of the air traffic control system, reauthorize the Federal Aviation Administration, and for other purposes.",,"On the Cloture Motion S.  A bill to modernize the air traffic control system, improve the safety, reliability, and availability of transportation by air in the United States, provide modernization of the air traffic control system, reauthorize the Federal Aviation Administration, and for other purposes. "
S223,s,112.0,200.0,2011-11-10T12:08:00-05:00,2011,procedural,1/2,s200-112.2011,On the Motion to Proceed S.J.Res. 6,"{""title"": ""A joint resolution disapproving the rule submitted by the Federal Communications Commission with respect to regulating the Internet and broadband industry practices."", ""type"": ""sjres"", ""number"": 6, ""congress"": 112}",null,0.0,A joint resolution disapproving the rule submitted by the Federal Communications Commission with respect to regulating the Internet and broadband industry practices.,,On the Motion to Proceed S.J.Res.  A joint resolution disapproving the rule submitted by the Federal Communications Commission with respect to regulating the Internet and broadband industry practices. 
